time_s,x_m,y_m,yaw_rad,measured_x_m,measured_y_m,measured_yaw_rad,reference_x_m,reference_y_m,reference_yaw_rad,linear_mps,angular_radps,cross_track_error_m,heading_error_rad,position_error_m,compute_ms
1.550000000000000044e+00,7.696172637176105225e-01,6.914840815421834375e-01,6.261456353110275153e-01,7.696172637176105225e-01,6.914840815421834375e-01,6.261456353110275153e-01,7.653668647301795636e-01,7.071067811865474617e-01,6.532040358206789854e-01,7.237128636352739841e-01,-3.020173328557411718e-01,-1.498973314387825641e-02,-2.705840050965147014e-02,1.619057243368392934e-02,6.151000000000000217e-03
1.600000000000000089e+00,7.990972060305906455e-01,7.124676201219516392e-01,6.110447686682403123e-01,7.990972060305906455e-01,7.124676201219516392e-01,6.110447686682403123e-01,7.942957812695612407e-01,7.289686274214115524e-01,6.408085642148111383e-01,7.101282948244795890e-01,-3.332958946911596665e-01,-1.609791776060347235e-02,-2.976379554657082593e-02,1.718536940634840179e-02,5.860999999999999890e-03
1.650000000000000133e+00,8.283470896915146042e-01,7.325952284603998166e-01,5.943799739336821375e-01,8.283470896915146042e-01,7.325952284603998166e-01,5.943799739336821375e-01,8.230287172102175308e-01,7.501110696304594816e-01,6.276410272841830285e-01,6.977112731645728205e-01,-3.468113925636241435e-01,-1.730073032798649241e-02,-3.326105335050089096e-02,1.830545759451467774e-02,5.720000000000000258e-03
1.700000000000000178e+00,8.574175628869773469e-01,7.518794096632752666e-01,5.770394043055011579e-01,8.574175628869773469e-01,7.518794096632752666e-01,5.770394043055011579e-01,8.515585831301453190e-01,7.705132427757892533e-01,6.136619346445102430e-01,6.831130854306463052e-01,-3.806873818598359160e-01,-1.860797396473253332e-02,-3.662253033900908505e-02,1.953323783339542055e-02,6.823000000000000939e-03
1.750000000000000000e+00,8.862183875929305898e-01,7.702393114287150455e-01,5.580050352125094371e-01,8.862183875929305898e-01,7.702393114287150455e-01,5.580050352125094371e-01,8.798783397118303817e-01,7.901550123756904132e-01,5.988292022658208147e-01,6.678984328019748062e-01,-4.147293775851873532e-01,-2.002402340246080617e-02,-4.082416705331137763e-02,2.090051079146150459e-02,6.160999999999999810e-03
1.800000000000000044e+00,9.147290367197168370e-01,7.876267700154653273e-01,5.372685663332501527e-01,9.147290367197168370e-01,7.876267700154653273e-01,5.372685663332501527e-01,9.079809994790934979e-01,8.090169943749474513e-01,5.830981081633392904e-01,6.546903550548364148e-01,-4.285394131144694696e-01,-2.157127618947502976e-02,-4.582954183008913773e-02,2.242939376688148079e-02,6.572000000000000584e-03
1.850000000000000089e+00,9.430289088697516586e-01,8.040774506218202333e-01,5.158415956775268540e-01,9.430289088697516586e-01,8.040774506218202333e-01,5.158415956775268540e-01,9.358596285211467913e-01,8.270805742745618305e-01,5.664212815967921699e-01,6.384489832868974757e-01,-4.644252854346795356e-01,-2.325779975401584196e-02,-5.057968591926531587e-02,2.409444497182310768e-02,5.791000000000000140e-03
1.900000000000000133e+00,9.709778625596241497e-01,8.194999328417483797e-01,4.926203314057930882e-01,9.709778625596241497e-01,8.194999328417483797e-01,4.926203314057930882e-01,9.635073482034306469e-01,8.443279255020150753e-01,5.487487372104546957e-01,6.248353673596335200e-01,-4.783622532894967749e-01,-2.507946433789979071e-02,-5.612840580466160745e-02,2.592754913763254537e-02,5.981000000000000205e-03
1.950000000000000178e+00,9.986789460325445900e-01,8.339447081921080862e-01,4.687022187413183438e-01,9.986789460325445900e-01,8.339447081921080862e-01,4.687022187413183438e-01,9.909173368648149793e-01,8.607420270039435328e-01,5.300279680891506473e-01,6.075907431873320830e-01,-5.146828318312057782e-01,-2.704447676072398166e-02,-6.132574934783230347e-02,2.789872528227291953e-02,5.901000000000000863e-03
2.000000000000000000e+00,1.025955788343537289e+00,8.473177863547864952e-01,4.429680771497581659e-01,1.025955788343537289e+00,8.473177863547864952e-01,4.429680771497581659e-01,1.018082831500742635e+00,8.763066800438636950e-01,5.102041145915556797e-01,5.936935744695670536e-01,-5.279252497324684601e-01,-2.914180945458017674e-02,-6.723603744179751374e-02,3.003896480848045406e-02,5.891000000000000403e-03
