time_s,x_m,y_m,yaw_rad,measured_x_m,measured_y_m,measured_yaw_rad,reference_x_m,reference_y_m,reference_yaw_rad,linear_mps,angular_radps,cross_track_error_m,heading_error_rad,position_error_m,compute_ms
2.050000000000000266e+00,3.775031454461758584e-01,7.033513724822008095e-01,6.294080672623745265e-01,3.875136652194253739e-01,7.161162748349484408e-01,6.174841014122138816e-01,5.579822120784585504e-01,5.358267949789966567e-01,7.211647878806650702e-01,3.974209367141620097e-01,-3.587737999202196548e-02,2.449802794620426771e-01,-9.175672061829054371e-02,2.462461726810936391e-01,2.973580000000000112e-01
2.100000000000000089e+00,3.927272296614954250e-01,7.144232479809952130e-01,6.281685452780827461e-01,4.123812607501360361e-01,7.123563711161962075e-01,6.283852902690090225e-01,5.579822120784585504e-01,5.358267949789966567e-01,7.211647878806650702e-01,3.776013111653772070e-01,-5.932563400034666923e-02,2.432438169642772707e-01,-9.299624260258232411e-02,2.433226299350840782e-01,3.078670000000000018e-01
2.149999999999999911e+00,4.072966459090212599e-01,7.249956161565445090e-01,6.273060951947084796e-01,4.150606215741698413e-01,7.084148386573650980e-01,6.295039694877764269e-01,5.579822120784585504e-01,5.358267949789966567e-01,7.211647878806650702e-01,3.880257376555478754e-01,-5.808973102012698897e-02,2.415644569162225253e-01,-9.385869268595659065e-02,2.418490908759157176e-01,2.951630000000000087e-01
2.200000000000000178e+00,4.220072151491716106e-01,7.356013170030311077e-01,6.220011372965483787e-01,4.225757103003232595e-01,7.645654982521795651e-01,5.951931179883565015e-01,5.880806504646078903e-01,5.620833778521305835e-01,7.132683368307422000e-01,3.130257376555478643e-01,-1.042149916217452454e-02,2.398823442699476727e-01,-9.126719953419382136e-02,2.401850559977577182e-01,2.942319999999999935e-01
2.250000000000000000e+00,4.336082667498388776e-01,7.439192263668914507e-01,6.220827345100925498e-01,4.379962622070237566e-01,7.770274091601858668e-01,6.049459923332758393e-01,6.180339887498947915e-01,5.877852522924731371e-01,7.048108820393794716e-01,3.688778425392371108e-01,-8.586167644569515922e-02,2.384201122275406981e-01,-8.272814752928692172e-02,2.416416040244581676e-01,3.108029999999999959e-01
2.300000000000000266e+00,4.474584086498065716e-01,7.537952956338129784e-01,6.168003893951059524e-01,4.565663717213343520e-01,7.481173225804413907e-01,6.245758058645147770e-01,6.180339887498947915e-01,5.877852522924731371e-01,7.048108820393794716e-01,4.427012941399777746e-01,-1.213139509027893470e-01,2.369696854554138588e-01,-8.801049264427351915e-02,2.380238706866921461e-01,2.978089999999999904e-01
2.350000000000000089e+00,4.646383986498813790e-01,7.659017837977031284e-01,6.109268361283959337e-01,4.547080994076412863e-01,7.817156812091206053e-01,6.146725454966692759e-01,6.180339887498947915e-01,5.877852522924731371e-01,7.048108820393794716e-01,3.677012941399777635e-01,-1.183271961532210703e-01,2.350608702339826439e-01,-9.388404591098353791e-02,2.350653225330884832e-01,2.973680000000000212e-01
2.400000000000000355e+00,4.781580206695209556e-01,7.753375520391734277e-01,6.077457011405580367e-01,4.559068150422100896e-01,7.873760007576859898e-01,5.946800569302048700e-01,6.180339887498947915e-01,5.877852522924731371e-01,7.048108820393794716e-01,3.121134382463159884e-01,-4.680625145618447225e-02,2.334891916133127743e-01,-9.706518089882143485e-02,2.339682704699461435e-01,3.176660000000000039e-01
2.450000000000000178e+00,4.902351832989387814e-01,7.837142706235764589e-01,6.050896113042258939e-01,4.738794672474100356e-01,7.761331400052278173e-01,5.970035105745510329e-01,6.180339887498947915e-01,5.877852522924731371e-01,7.048108820393794716e-01,3.283925687870116183e-01,-3.411092038066534937e-02,2.320453534647717309e-01,-9.972127073515357765e-02,2.339245923345408540e-01,2.995320000000000205e-01
2.500000000000000000e+00,5.029231596380565605e-01,7.924769925085363154e-01,6.037323398189897716e-01,5.013604891898170157e-01,8.180718123735898351e-01,6.102417652096443490e-01,6.478348363962987966e-01,6.129070536529764857e-01,6.957685666376671740e-01,2.634379902926456962e-01,-1.490496200100060453e-01,2.307157768367905093e-01,-9.203622681867740241e-02,2.307482546011448699e-01,2.977180000000000382e-01
2.550000000000000266e+00,5.129433620323626819e-01,7.993321394694650195e-01,5.962619057452505089e-01,5.408775794564064654e-01,8.203058185318434781e-01,5.836013537751911784e-01,6.774758404905828479e-01,6.374239897486897455e-01,6.861156102913255062e-01,3.279543206995237381e-01,-6.799673007796952495e-02,2.295077412162792041e-01,-8.985370454607499724e-02,2.308358408341513734e-01,3.107620000000000382e-01
